movie_id,title,user_id,rating
2,GoldenEye (1995),385,3
2,GoldenEye (1995),655,3
2,GoldenEye (1995),870,2
2,GoldenEye (1995),648,4
2,GoldenEye (1995),435,4
2,GoldenEye (1995),916,3
2,GoldenEye (1995),738,3
2,GoldenEye (1995),715,3
2,GoldenEye (1995),506,4
2,GoldenEye (1995),880,3
2,GoldenEye (1995),934,4
2,GoldenEye (1995),621,3
2,GoldenEye (1995),279,4
2,GoldenEye (1995),746,3
2,GoldenEye (1995),686,3
2,GoldenEye (1995),643,3
2,GoldenEye (1995),640,4
2,GoldenEye (1995),790,3
2,GoldenEye (1995),804,4
2,GoldenEye (1995),42,5
2,GoldenEye (1995),532,5
2,GoldenEye (1995),892,4
2,GoldenEye (1995),924,3
2,GoldenEye (1995),102,2
2,GoldenEye (1995),764,3
2,GoldenEye (1995),844,4
2,GoldenEye (1995),632,4
2,GoldenEye (1995),671,4
2,GoldenEye (1995),943,5
2,GoldenEye (1995),267,3
2,GoldenEye (1995),826,3
2,GoldenEye (1995),650,3
2,GoldenEye (1995),896,3
2,GoldenEye (1995),795,3
2,GoldenEye (1995),234,2
2,GoldenEye (1995),442,3
2,GoldenEye (1995),868,2
2,GoldenEye (1995),815,3
2,GoldenEye (1995),798,4
2,GoldenEye (1995),49,1
2,GoldenEye (1995),807,4
2,GoldenEye (1995),886,4
2,GoldenEye (1995),889,3
3,Four Rooms (1995),181,2
3,Four Rooms (1995),81,4
3,Four Rooms (1995),160,3
3,Four Rooms (1995),130,5
3,Four Rooms (1995),49,3
3,Four Rooms (1995),320,4
3,Four Rooms (1995),157,3
3,Four Rooms (1995),145,3
3,Four Rooms (1995),95,1
3,Four Rooms (1995),99,3
3,Four Rooms (1995),267,4
3,Four Rooms (1995),417,4
3,Four Rooms (1995),62,3
3,Four Rooms (1995),246,2
3,Four Rooms (1995),221,4
3,Four Rooms (1995),463,2
3,Four Rooms (1995),456,4
3,Four Rooms (1995),293,2
3,Four Rooms (1995),393,3
3,Four Rooms (1995),406,3
3,Four Rooms (1995),59,4
3,Four Rooms (1995),459,2
3,Four Rooms (1995),486,2
3,Four Rooms (1995),303,3
3,Four Rooms (1995),43,2
3,Four Rooms (1995),472,5
3,Four Rooms (1995),500,4
3,Four Rooms (1995),537,2
3,Four Rooms (1995),497,4
3,Four Rooms (1995),523,4
3,Four Rooms (1995),244,5
3,Four Rooms (1995),429,2
3,Four Rooms (1995),569,1
3,Four Rooms (1995),82,2
3,Four Rooms (1995),301,2
3,Four Rooms (1995),453,4
3,Four Rooms (1995),104,3
3,Four Rooms (1995),487,5
3,Four Rooms (1995),343,4
3,Four Rooms (1995),269,3
3,Four Rooms (1995),432,3
3,Four Rooms (1995),551,5
3,Four Rooms (1995),582,3
3,Four Rooms (1995),435,3
3,Four Rooms (1995),342,2
3,Four Rooms (1995),682,3
3,Four Rooms (1995),534,4
3,Four Rooms (1995),346,3
3,Four Rooms (1995),747,2
3,Four Rooms (1995),548,1
3,Four Rooms (1995),276,3
3,Four Rooms (1995),806,2
3,Four Rooms (1995),268,1
3,Four Rooms (1995),291,3
3,Four Rooms (1995),756,1
3,Four Rooms (1995),450,4
3,Four Rooms (1995),336,1
3,Four Rooms (1995),606,5
3,Four Rooms (1995),751,3
3,Four Rooms (1995),886,3
3,Four Rooms (1995),795,2
3,Four Rooms (1995),63,2
3,Four Rooms (1995),561,3
3,Four Rooms (1995),595,4
3,Four Rooms (1995),854,1
3,Four Rooms (1995),660,1
3,Four Rooms (1995),654,3
3,Four Rooms (1995),714,5
3,Four Rooms (1995),280,2
3,Four Rooms (1995),923,4
3,Four Rooms (1995),586,5
3,Four Rooms (1995),207,2
3,Four Rooms (1995),663,4
3,Four Rooms (1995),286,2
3,Four Rooms (1995),1,4
3,Four Rooms (1995),624,3
3,Four Rooms (1995),621,5
3,Four Rooms (1995),216,4
3,Four Rooms (1995),793,4
3,Four Rooms (1995),936,4
3,Four Rooms (1995),889,4
3,Four Rooms (1995),580,5
3,Four Rooms (1995),592,4
3,Four Rooms (1995),622,1
3,Four Rooms (1995),916,3
3,Four Rooms (1995),859,5
3,Four Rooms (1995),917,1
3,Four Rooms (1995),699,3
3,Four Rooms (1995),910,2
3,Four Rooms (1995),880,1
4,Get Shorty (1995),99,5
4,Get Shorty (1995),19,4
4,Get Shorty (1995),194,4
4,Get Shorty (1995),207,4
4,Get Shorty (1995),62,4
4,Get Shorty (1995),295,4
4,Get Shorty (1995),201,4
4,Get Shorty (1995),10,4
4,Get Shorty (1995),308,5
4,Get Shorty (1995),328,3
4,Get Shorty (1995),109,2
4,Get Shorty (1995),334,3
4,Get Shorty (1995),77,3
4,Get Shorty (1995),346,4
4,Get Shorty (1995),222,3
4,Get Shorty (1995),160,4
4,Get Shorty (1995),291,4
4,Get Shorty (1995),279,4
4,Get Shorty (1995),130,2
4,Get Shorty (1995),264,4
4,Get Shorty (1995),385,2
4,Get Shorty (1995),352,3
4,Get Shorty (1995),378,3
4,Get Shorty (1995),276,4
4,Get Shorty (1995),216,5
4,Get Shorty (1995),342,4
4,Get Shorty (1995),256,5
4,Get Shorty (1995),280,3
4,Get Shorty (1995),320,3
4,Get Shorty (1995),221,3
4,Get Shorty (1995),412,3
4,Get Shorty (1995),218,3
4,Get Shorty (1995),312,3
4,Get Shorty (1995),435,4
4,Get Shorty (1995),389,4
4,Get Shorty (1995),379,5
4,Get Shorty (1995),64,3
4,Get Shorty (1995),87,5
4,Get Shorty (1995),13,5
4,Get Shorty (1995),398,2
4,Get Shorty (1995),387,3
4,Get Shorty (1995),115,4
4,Get Shorty (1995),457,4
4,Get Shorty (1995),18,3
4,Get Shorty (1995),407,4
4,Get Shorty (1995),327,4
4,Get Shorty (1995),16,5
4,Get Shorty (1995),468,5
4,Get Shorty (1995),268,4
4,Get Shorty (1995),336,4
4,Get Shorty (1995),234,4
4,Get Shorty (1995),373,4
4,Get Shorty (1995),406,2
4,Get Shorty (1995),514,4
4,Get Shorty (1995),287,4
4,Get Shorty (1995),487,4
4,Get Shorty (1995),394,4
4,Get Shorty (1995),533,3
4,Get Shorty (1995),339,4
4,Get Shorty (1995),210,4
4,Get Shorty (1995),144,4
4,Get Shorty (1995),472,3
4,Get Shorty (1995),535,3
4,Get Shorty (1995),455,3
4,Get Shorty (1995),559,4
4,Get Shorty (1995),83,2
4,Get Shorty (1995),92,4
4,Get Shorty (1995),421,3
4,Get Shorty (1995),297,1
4,Get Shorty (1995),621,4
4,Get Shorty (1995),481,3
4,Get Shorty (1995),450,3
4,Get Shorty (1995),654,4
4,Get Shorty (1995),393,4
4,Get Shorty (1995),271,5
4,Get Shorty (1995),249,4
4,Get Shorty (1995),608,3
4,Get Shorty (1995),343,5
4,Get Shorty (1995),577,4
4,Get Shorty (1995),411,4
4,Get Shorty (1995),219,4
4,Get Shorty (1995),666,5
4,Get Shorty (1995),543,4
4,Get Shorty (1995),345,4
4,Get Shorty (1995),592,4
4,Get Shorty (1995),504,4
4,Get Shorty (1995),12,5
4,Get Shorty (1995),527,2
4,Get Shorty (1995),618,2
4,Get Shorty (1995),650,3
4,Get Shorty (1995),648,1
4,Get Shorty (1995),640,4
4,Get Shorty (1995),429,4
4,Get Shorty (1995),537,2
4,Get Shorty (1995),344,4
4,Get Shorty (1995),593,4
4,Get Shorty (1995),627,2
4,Get Shorty (1995),712,4
4,Get Shorty (1995),286,5
4,Get Shorty (1995),709,3
4,Get Shorty (1995),198,3
4,Get Shorty (1995),7,5
4,Get Shorty (1995),318,2
4,Get Shorty (1995),94,4
4,Get Shorty (1995),757,5
4,Get Shorty (1995),645,4
4,Get Shorty (1995),189,5
4,Get Shorty (1995),795,4
4,Get Shorty (1995),671,5
4,Get Shorty (1995),532,5
4,Get Shorty (1995),796,5
4,Get Shorty (1995),476,4
4,Get Shorty (1995),682,3
4,Get Shorty (1995),293,4
4,Get Shorty (1995),758,4
4,Get Shorty (1995),716,2
4,Get Shorty (1995),771,1
4,Get Shorty (1995),301,4
4,Get Shorty (1995),562,1
4,Get Shorty (1995),197,3
4,Get Shorty (1995),747,4
4,Get Shorty (1995),326,1
4,Get Shorty (1995),860,4
4,Get Shorty (1995),363,5
4,Get Shorty (1995),629,3
4,Get Shorty (1995),774,2
4,Get Shorty (1995),659,3
4,Get Shorty (1995),232,4
4,Get Shorty (1995),151,5
4,Get Shorty (1995),495,3
4,Get Shorty (1995),456,3
4,Get Shorty (1995),886,3
4,Get Shorty (1995),22,5
4,Get Shorty (1995),538,3
4,Get Shorty (1995),1,3
4,Get Shorty (1995),453,4
4,Get Shorty (1995),880,4
4,Get Shorty (1995),653,3
4,Get Shorty (1995),600,4
4,Get Shorty (1995),804,4
4,Get Shorty (1995),299,3
4,Get Shorty (1995),875,3
4,Get Shorty (1995),561,3
4,Get Shorty (1995),497,3
4,Get Shorty (1995),554,2
4,Get Shorty (1995),854,2
4,Get Shorty (1995),84,3
4,Get Shorty (1995),405,4
4,Get Shorty (1995),49,2
4,Get Shorty (1995),690,3
4,Get Shorty (1995),374,2
4,Get Shorty (1995),417,3
4,Get Shorty (1995),625,4
4,Get Shorty (1995),919,1
4,Get Shorty (1995),524,4
4,Get Shorty (1995),707,3
4,Get Shorty (1995),940,2
4,Get Shorty (1995),916,4
4,Get Shorty (1995),43,4
4,Get Shorty (1995),883,4
4,Get Shorty (1995),315,4
4,Get Shorty (1995),881,3
4,Get Shorty (1995),889,3
4,Get Shorty (1995),303,4
4,Get Shorty (1995),846,5
4,Get Shorty (1995),474,5
4,Get Shorty (1995),764,3
4,Get Shorty (1995),102,2
4,Get Shorty (1995),715,4
4,Get Shorty (1995),933,3
4,Get Shorty (1995),749,4
4,Get Shorty (1995),347,4
4,Get Shorty (1995),466,3
4,Get Shorty (1995),805,2
4,Get Shorty (1995),484,4
4,Get Shorty (1995),790,3
4,Get Shorty (1995),823,5
4,Get Shorty (1995),934,5
4,Get Shorty (1995),622,4
4,Get Shorty (1995),253,4
4,Get Shorty (1995),896,3
4,Get Shorty (1995),903,4
4,Get Shorty (1995),416,4
4,Get Shorty (1995),763,5
4,Get Shorty (1995),738,4
4,Get Shorty (1995),664,4
4,Get Shorty (1995),786,4
4,Get Shorty (1995),871,3
4,Get Shorty (1995),788,3
4,Get Shorty (1995),638,4
4,Get Shorty (1995),642,3
4,Get Shorty (1995),748,4
4,Get Shorty (1995),591,4
4,Get Shorty (1995),780,3
4,Get Shorty (1995),425,4
4,Get Shorty (1995),158,4
4,Get Shorty (1995),643,4
4,Get Shorty (1995),833,3
4,Get Shorty (1995),579,2
4,Get Shorty (1995),551,2
4,Get Shorty (1995),851,5
4,Get Shorty (1995),913,4
4,Get Shorty (1995),59,4
4,Get Shorty (1995),826,4
4,Get Shorty (1995),882,4
4,Get Shorty (1995),655,2
4,Get Shorty (1995),233,3
4,Get Shorty (1995),864,4
4,Get Shorty (1995),870,2
5,Copycat (1995),293,3
5,Copycat (1995),43,4
5,Copycat (1995),311,3
5,Copycat (1995),109,3
5,Copycat (1995),344,3
5,Copycat (1995),145,3
5,Copycat (1995),314,4
5,Copycat (1995),308,4
5,Copycat (1995),280,4
5,Copycat (1995),44,4
5,Copycat (1995),269,2
5,Copycat (1995),388,4
5,Copycat (1995),218,3
5,Copycat (1995),332,5
5,Copycat (1995),363,1
5,Copycat (1995),276,3
5,Copycat (1995),102,3
5,Copycat (1995),437,2
5,Copycat (1995),291,5
5,Copycat (1995),234,3
5,Copycat (1995),435,2
5,Copycat (1995),270,5
